date,prev_date,window,portfolio_value,realized_pnl_total,VaR_0.990_total,exception_total,realized_pnl_bonds,VaR_0.990_bonds,exception_bonds,realized_pnl_equities,VaR_0.990_equities,exception_equities,realized_pnl_fx,VaR_0.990_fx,exception_fx
2025-07-24,2025-07-23,500,248762393.80286837,506123.63483192935,6078577.735431119,False,75695.92892137734,507736.66785153927,False,-42479.35870247829,302851.96340259985,False,472907.0646130303,6290550.388362263,False
2025-07-25,2025-07-24,500,248838311.26773614,2135322.501065971,6078230.961143338,False,62906.8793533304,508953.66938481026,False,-140918.9182502687,302851.96340259985,False,2213334.539962909,6290550.388362263,False
2025-07-28,2025-07-25,500,248940266.9760125,-147336.84046210803,6077482.372151662,False,-29642.339139875276,510958.89739492553,False,-117694.50132223274,302851.96340259985,False,0.0,6290550.388362263,False
2025-07-29,2025-07-28,500,248963377.49769893,1053452.273355278,6078000.379983854,False,174795.13508397757,509925.05571292416,False,110368.01867413307,302851.96340259985,False,768289.1195971672,6290550.388362263,False
2025-07-30,2025-07-29,500,249099527.05287498,5088863.853238555,6077749.963219743,False,-27579.71368314429,511893.8320024312,False,-125126.6953925581,302851.96340259985,False,5241570.262314257,6290550.388362264,False
2025-07-31,2025-07-30,500,249114645.3836758,-463722.26007327304,6077479.849788453,False,-4523.700633056933,512151.491486094,False,57691.85548715363,302851.96340259985,False,-516890.41492736974,6290550.388362263,False
2025-08-01,2025-07-31,500,249110366.70933178,-5206282.504316871,6077717.988849517,False,-64034.524357618924,511554.38557142223,False,-46932.377433184876,302851.96340259985,False,-5095315.602526067,6290550.388362263,False
2025-08-04,2025-08-01,500,249059788.5618358,335490.00497276336,6078173.372650495,False,110790.30442140947,510051.6319741741,False,224699.7005513539,302851.96340259985,False,0.0,6290550.388362263,False
2025-08-05,2025-08-04,500,249149155.19356087,-158254.5469293224,6078741.882476542,False,97559.71838929667,509928.1960095275,False,54492.67111164188,302851.96340259985,False,-310306.93643026095,6290550.388362263,False
2025-08-06,2025-08-05,500,249250888.6020201,760249.3170251057,6078407.963662156,False,-40540.39975807996,511484.66369839926,False,130105.17426545991,302851.96340259985,False,670684.5425177257,6290550.388362263,False
2025-08-07,2025-08-06,500,249199849.48135164,1220448.471249614,6078680.433897986,False,307247.26503276656,510178.03133460006,False,197202.6856723024,302851.96340259985,False,715998.520544545,6290550.388362264,False
2025-08-08,2025-08-07,500,249530060.80116686,-955157.5515843678,6077029.682846501,False,154952.98164691008,516463.07175269397,False,265291.45206759486,302851.96340259985,False,-1375401.9852988727,6290550.388362264,False
2025-08-11,2025-08-08,500,249677753.4371857,113926.33238149434,6076416.485941866,False,102351.47818071369,518962.47463978984,False,11574.854200780657,302851.96340259985,False,0.0,6290550.388362264,False
2025-08-12,2025-08-11,500,249835131.8143849,718219.1176252991,6075684.63014801,False,37753.5867578672,521221.2004852092,False,16517.444811585763,302851.96340259985,False,663948.0860558462,6290550.388362264,False
2025-08-13,2025-08-12,500,249894099.03014976,-8629.991524823185,6075391.443503184,False,-126378.98998907986,522107.61349016416,False,-40895.075491946,302851.96340259985,False,158644.07395620266,6290550.388362263,False
2025-08-14,2025-08-13,500,249812390.6793722,360862.7154629964,6075596.000308139,False,-8555.63664102192,520417.7266929875,False,135307.5437090964,302851.96340259985,False,234110.80839492189,6290550.388362264,False
2025-08-15,2025-08-14,500,249846027.97676414,261743.569001999,6075182.243704031,False,334877.904887145,521053.23678952607,False,75204.9349963612,302851.96340259985,False,-148339.27088150717,6290550.388362263,False
2025-08-18,2025-08-15,500,250167016.96076602,-154073.2079406923,6073591.334442084,False,-109506.79763789139,527177.7244748586,False,-44566.4103028009,302851.96340259985,False,0.0,6290550.388362263,False
2025-08-19,2025-08-18,500,250136372.97980657,1989920.174254961,6073600.766513177,False,123269.27921225093,525850.323754151,False,-67549.91928936407,302851.96340259985,False,1934200.8143320743,6290550.388362263,False
2025-08-20,2025-08-19,500,250295274.34923297,-1050886.5243354114,6072288.056550328,False,-285772.4076211275,529296.7956907571,False,-105712.30170218686,302851.96340259985,False,-659401.8150120969,6290550.388362263,False
2025-08-21,2025-08-20,500,250012738.2770523,-828773.4208208916,6074681.399164363,False,-243657.73343419388,522298.91720611416,False,-196900.4163235709,302851.96340259985,False,-388215.2710631269,6290550.388362264,False
2025-08-22,2025-08-21,500,249801697.82719314,406007.4174316643,6075944.543249362,False,86568.21867987674,517562.6054771012,False,104209.53807554687,302851.96340259985,False,215229.6606762407,6290550.388362264,False
2025-08-25,2025-08-22,500,249883419.05053034,-135619.94027889724,6075985.200662655,False,-87844.06666034443,518405.46605484094,False,-47775.87361855281,302851.96340259985,False,0.0,6290550.388362263,False
2025-08-26,2025-08-25,500,249831887.3191442,1461773.6697802853,6076669.980635407,False,-145303.0904462935,516023.6349008145,False,48234.26748356492,302851.96340259985,False,1558842.492743014,6290550.388362263,False
2025-08-27,2025-08-26,500,249690113.1755932,-1248746.0875954253,6077466.298262412,False,21946.43092915044,512803.687793122,False,82312.53324655694,302851.96340259985,False,-1353005.0517711327,6290550.388362263,False
2025-08-28,2025-08-27,500,249744636.30434817,-320649.4225494544,6077111.931290758,False,-88108.25924629511,513660.85862536303,False,-99940.5192435678,302851.96340259985,False,-132600.64405959143,6290550.388362263,False
2025-08-29,2025-08-28,500,249679112.92099017,-143854.76083660102,6077655.595834071,False,-161185.45769875936,511813.89395173866,False,47439.056023563244,302851.96340259985,False,-30108.359161404893,6290550.388362264,False
2025-09-01,2025-08-29,500,249558315.31189865,-44143.19256717696,6077831.731413948,False,18275.994864750373,509551.2813949913,False,-62419.187431927334,302851.96340259985,False,0.0,6290550.388362263,False
2025-09-02,2025-09-01,500,249646134.5873694,1018814.8615228926,6077576.893488099,False,-61400.92529659796,510175.76091030915,False,-44379.96906623319,302851.96340259985,False,1124595.7558857237,6290550.388362263,False
2025-09-03,2025-09-02,500,249595724.05403712,-79148.45091711835,6078052.3346893415,False,253029.00486237492,508626.4557561226,False,37523.97111355691,302851.96340259985,False,-369701.4268930502,6290550.388362263,False
2025-09-04,2025-09-03,500,249838842.11507985,954504.018225054,6077085.164213311,False,189803.3845429802,512889.67700014455,False,5459.438023017311,302851.96340259985,False,759241.1956590565,6290550.388362263,False
2025-09-05,2025-09-04,500,250035892.62160888,1195301.5908356644,6075917.050171556,False,-12168.573165986345,516683.22021703946,False,98943.44140325411,302851.96340259985,False,1108526.7225983967,6290550.388362263,False
2025-09-08,2025-09-05,500,250059476.28744224,192225.7492656518,6075946.736516399,False,127582.52986479647,516690.58927558386,False,64643.21940085532,302851.96340259985,False,0.0,6290550.388362263,False
2025-09-09,2025-09-08,500,250211749.21715707,3022933.9336405667,6075504.637471208,False,-207315.3590425898,518431.79986916925,False,55960.495988705225,302851.96340259985,False,3174288.796694451,6290550.388362263,False
2025-09-10,2025-09-09,500,250041967.37220564,2556724.2793811182,6076367.886651055,False,31195.599975141016,514710.62738712534,False,-87435.40435738259,302851.96340259985,False,2612964.08376336,6290550.388362263,False
2025-09-11,2025-09-10,500,250068405.94820058,3709200.0975442207,6076677.671830839,False,-118737.00405643944,514473.6623900784,False,-15505.549268118823,302851.96340259985,False,3843442.650868779,6290550.388362263,False
2025-09-12,2025-09-11,500,249949218.9362017,249352.97543876036,6077290.531267652,False,-292695.88998904737,511751.0506722573,False,-245533.0130255598,302851.96340259985,False,787581.8784533675,6290550.388362263,False
2025-09-15,2025-09-12,500,249673941.28828305,-143775.5050653075,6078792.150056707,False,-73970.73870608778,505809.0313709786,False,-69804.7663592197,302851.96340259985,False,0.0,6290550.388362263,False
2025-09-16,2025-09-15,500,249649752.85722315,-5478139.793901723,6079749.039762607,False,-127419.53998185523,503473.49311457557,False,-31383.00159802439,302851.96340259985,False,-5319337.252321843,6290550.388362263,False
2025-09-17,2025-09-16,500,249545114.46148357,312704.75318164524,6080170.114665988,False,68734.55776209538,501164.6219115307,False,76326.12410435542,302851.96340259985,False,167644.07131519442,6290550.388362263,False
2025-09-18,2025-09-17,500,249647261.26186627,309593.43433694367,6079790.410314284,False,-164617.7510943676,502738.67128273676,False,-140238.7507515267,302851.96340259985,False,614449.9361828379,6290550.388362263,False
2025-09-19,2025-09-18,500,249498657.76022545,472027.5708400238,6080829.886551955,False,-255840.82677474496,499129.4924970302,False,-171160.28306544042,302851.96340259985,False,899028.6806802092,6290550.388362263,False
2025-09-22,2025-09-19,500,249240213.09380656,47722.75557498711,6082618.330341015,False,5489.364643943873,493150.83785729046,False,42233.390931043235,302851.96340259985,False,0.0,6290550.388362264,False
2025-09-23,2025-09-22,500,249301131.11187518,831514.1280278144,6082549.540487889,False,-10024.995790188314,493127.27739129,False,-162104.74198552023,302851.96340259985,False,1003643.865803523,6290550.388362264,False
2025-09-24,2025-09-23,500,249308664.96002346,-686590.2863711702,5625344.975383778,False,-157209.8386535879,492462.1955413959,False,192422.48716032572,302851.96340259985,False,-721802.934877908,5747389.967597615,False
2025-09-25,2025-09-24,500,248739465.73197222,-2764.6775909647695,5625510.724316766,False,-179059.63397587923,488855.3499568073,False,-153474.80692899687,302851.96340259985,False,329769.76331391133,5747389.967597615,False
2025-09-26,2025-09-25,500,248584596.75288248,-835896.7273780653,5475768.833253457,False,11302.70394573472,485253.34991535137,False,64229.746712342814,302851.96340259985,False,-911429.1780361428,5323562.97659821,False
2025-09-29,2025-09-26,500,248599727.79624525,-323774.2743989898,5475757.596137933,False,-221449.1174193847,484812.9348879475,False,-102325.15697960508,302851.96340259985,False,0.0,5323562.97659821,False
2025-09-30,2025-09-29,500,248425585.8548168,-2040122.7887036472,5474670.9365971545,False,-69081.17561309268,480109.4539359112,False,-54531.120495237126,302851.96340259985,False,-1916510.4925953173,5323562.97659821,False
2025-10-01,2025-09-30,500,248375235.4845788,-742179.2245778934,5474338.553039375,False,-60909.61689456435,478926.27957639005,False,-83740.75980257368,302851.96340259985,False,-597528.8478807553,5323562.97659821,False
2025-10-02,2025-10-01,500,248356121.9487434,-2830679.981339314,5474148.605895683,False,-161803.59648089393,478113.3553834389,False,-57236.11129429093,302851.96340259985,False,-2611640.273564129,5323562.97659821,False
2025-10-03,2025-10-02,500,248221645.54424345,-965874.6437022553,5473442.585259286,False,45311.44151874173,475240.6772094711,False,-101493.49601296477,302851.96340259985,False,-909692.5892080322,5323562.97659821,False
2025-10-06,2025-10-03,500,248275142.2711039,233900.29004163042,5473581.622623596,False,12494.265470546678,475992.9758938733,False,221406.02457108375,302851.96340259985,False,0.0,5323562.97659821,False
2025-10-07,2025-10-06,500,248297878.78780484,4085958.283735543,5473399.664491564,False,-10983.49712661161,475128.82703265327,False,72181.89796073272,302851.96340259985,False,4024759.8829014217,5323562.97659821,False
2025-10-08,2025-10-07,500,248299159.2961434,-3038527.9162673336,5473306.293922264,False,-251958.13852653146,474891.1719696305,False,-303021.41641107795,302851.96340259985,True,-2483548.361329724,5323562.97659821,False
2025-10-09,2025-10-08,500,247670471.4741814,-905275.9949654537,5472168.718620918,False,94068.09200658472,469799.24418115854,False,243547.40423217465,303077.6812529879,False,-1242891.4912042131,5323562.97659821,False
2025-10-10,2025-10-09,500,247824140.19574574,-734535.0592660971,5472747.349714002,False,-121391.5028340614,472609.6675284886,False,-200047.98205861216,303077.6812529878,False,-413095.57437342365,5323562.97659821,False
2025-10-13,2025-10-10,500,247723843.49687535,-80613.59590921865,5472205.383845377,False,-51594.02713577378,470241.45490940445,False,-29019.568773444873,303077.6812529878,False,0.0,5323562.97659821,False
2025-10-14,2025-10-13,500,247710278.58059618,-1742865.6352169206,5471843.844567673,False,-136737.9636539806,468815.88567291346,False,-94979.95830795693,303077.6812529879,False,-1511147.713254983,5323562.97659821,False
2025-10-15,2025-10-14,500,247578761.11569926,-2364370.726234942,5471062.978002121,False,21684.899298959408,465932.0483732864,False,38552.64449601029,303077.6812529879,False,-2424608.270029912,5323562.97659821,False
2025-10-16,2025-10-15,500,247612463.118508,-1361185.0049347342,5471085.913826945,False,418262.27046512824,466300.057913985,False,652419.9382720899,303077.6812529879,False,-2431867.2136719525,5323562.97659821,False
2025-10-17,2025-10-16,500,248049648.52748102,886009.433199984,5472945.336458374,False,241792.37014355295,474762.0914018413,False,-56273.59657767676,303077.6812529879,False,700490.6596341078,5323562.97659821,False
2025-10-20,2025-10-17,500,248305178.27768368,-112970.70714510404,5473992.916166858,False,-166962.32344410985,479486.4712452075,False,53991.61629900581,303077.6812529878,False,0.0,5323562.97659821,False
2025-10-21,2025-10-20,500,248279401.76023817,4931995.148361916,5473558.218573186,False,-118303.65659905854,477663.4840409912,False,-324438.0926558242,303077.6812529878,True,5374736.897616798,5323562.97659821,False
2025-10-22,2025-10-21,500,248052032.81647706,262007.28437227986,5472379.039176291,False,145871.3099375075,472379.8403366898,False,-168536.63380472196,308756.4252975079,False,284672.6082394943,5323562.97659821,False
2025-10-23,2025-10-22,500,248205893.69033492,261867.0873104026,5473016.716334283,False,-111340.22377918768,474741.5952469034,False,-98375.92730274747,308756.4252975079,False,471583.23839233775,5323562.97659821,False
2025-10-24,2025-10-23,500,248107281.02216047,-1020938.2981865973,5472516.556750818,False,-42770.52495354951,472090.10454087675,False,-119940.13103875285,308756.4252975079,False,-858227.642194295,5323562.97659821,False
2025-10-27,2025-10-24,500,248070319.55374312,-505517.4979759744,5472260.286099692,False,-172967.20832018083,470690.4002064101,False,-332550.2896557936,308756.4252975079,True,0.0,5323562.97659821,False
2025-10-28,2025-10-27,500,247933825.5680866,-4965856.4783756165,5471406.192948858,False,153937.6494476528,466482.9182742137,False,197098.58315195047,319549.7473706899,False,-5316892.7109752195,5323562.97659821,False
2025-10-29,2025-10-28,500,248101786.63787067,2386028.6439438155,5472059.014921209,False,258844.81148641612,469369.71295283176,False,77439.54819211044,319549.7473706898,False,2049744.284265289,5323562.97659821,False
2025-10-30,2025-10-29,500,248380916.939233,-861089.6194389926,5473216.778574259,False,127586.0189439868,474740.0789441231,False,190227.27976284854,319549.7473706898,False,-1178902.918145828,5323562.97659821,False
2025-10-31,2025-10-30,500,248540346.6704775,2323236.6963277655,5473788.621027194,False,-54906.04178260696,477804.5620097527,False,-159540.90791632107,319549.7473706898,False,2537683.6460266938,5323562.97659821,False
2025-11-01,2025-10-31,500,248484959.80247483,636143.6843354362,5473456.053092055,False,7152.166062670631,476029.6677016966,False,42914.3593115922,319549.7473706898,False,586077.1589611734,5323562.97659821,False
2025-11-03,2025-11-01,500,248544154.10928643,246741.8080709909,5473633.6846003225,False,85464.43313006875,476833.0224197934,False,161277.37494092213,319549.7473706898,False,0.0,5323562.97659821,False
2025-11-05,2025-11-03,500,248722292.95813003,-16443.120717886748,5474262.596943744,False,77842.5953301155,479683.5763060434,False,-94285.71604800224,319549.7473706899,False,0.0,5323562.97659821,False
2025-11-06,2025-11-05,500,248730916.0269759,319961.9220431155,5474091.116323914,False,-55003.33186874741,478804.3967100939,False,-20516.818930831545,319549.7473706898,False,395482.07284269447,5323562.97659821,False
2025-11-07,2025-11-06,500,248690173.7918976,637091.9954404521,5473775.002284646,False,56930.63705127088,477489.48714337393,False,80189.87845031201,319549.7473706898,False,499971.4799388692,5323562.97659821,False
2025-11-10,2025-11-07,500,248763710.59825292,135647.93918299128,5474042.539230156,False,146314.02990938796,478513.1378435654,False,-10666.090726396676,319549.7473706898,False,0.0,5323562.97659821,False
2025-11-11,2025-11-10,500,248957988.18183127,-96870.12257262913,5474600.623594975,False,139204.3423563621,481346.7052948881,False,34821.98752822126,319549.7473706898,False,-270896.4524572125,5323562.97659821,False
2025-11-12,2025-11-11,500,249112696.94751135,637902.0099722111,5475181.28841295,False,78207.9397614359,484112.1468414484,False,-147632.49822005295,319549.7473706898,False,707326.5684308282,5323562.97659821,False
2025-11-13,2025-11-12,500,249207163.14034313,28962.60055351944,5475490.159522788,False,91318.40888674332,485562.9831788839,False,31390.63783156281,319549.7473706898,False,-93746.44616478668,5323562.97659821,False
2025-11-14,2025-11-13,500,249303624.03678083,-1427251.9148799893,5475839.403964532,False,-36254.10633478395,486763.6814166766,False,-24794.453082209224,319549.7473706898,False,-1366203.3554629963,5323562.97659821,False
2025-11-17,2025-11-14,500,249273746.50766438,-251543.48353274382,5475571.843521541,False,-98269.3879810347,485819.8860715946,False,-153274.09555170912,319549.7473706898,False,0.0,5323562.97659821,False
2025-11-18,2025-11-17,500,249225900.18443733,1621995.3768812825,5475035.4347213665,False,-3984.737247595831,483638.94968598033,False,198189.261314929,319549.7473706898,False,1427790.8528139493,5323562.97659821,False
2025-11-19,2025-11-18,500,249233670.76115176,-278885.41825482395,5474994.511513545,False,61298.522164190676,483592.3912553236,False,270151.14673392015,319549.7473706898,False,-610335.0871529347,5323562.97659821,False
2025-11-20,2025-11-19,500,248959516.4871533,-93170.87863797104,5475296.343674281,False,-43868.22083536458,485055.40161711455,False,245020.8644985942,319549.7473706898,False,-294323.52230120066,5323562.97659821,False
2025-11-21,2025-11-20,500,248934840.93328848,-1533187.428143271,5205135.575475184,False,39671.935679854185,484160.70308534265,False,-56414.221724815216,319549.7473706898,False,-1516445.14209831,5316917.156388687,False
2025-11-24,2025-11-21,500,249003760.43404365,-123871.77571440041,5205447.597468834,False,-51390.225317313714,485571.4762653635,False,-72481.5503970867,319549.7473706898,False,0.0,5316917.156388687,False
2025-11-25,2025-11-24,500,248994574.08577535,-3545794.535874351,5205324.173624189,False,-62597.80203484524,484175.0944433508,False,97465.04373207856,319549.7473706898,False,-3580661.777571584,5316917.156388687,False
2025-11-26,2025-11-25,500,248947484.3650778,-583266.7299166442,5205013.414789833,False,-151415.52651237592,482755.48876262974,False,-49234.33671157035,319549.7473706898,False,-382616.8666926979,5316917.156388686,False
2025-11-27,2025-11-26,500,248472787.34437117,-120732.39818120672,5204791.461447322,False,-72144.1556980426,480108.03777993744,False,-171295.5314475195,319549.7473706898,False,122707.28896435536,5316917.156388687,False
2025-11-28,2025-11-27,500,248418410.7505391,-941829.0566706298,5204483.870414489,False,75012.91701133142,478463.2483183089,False,203833.89870747717,319549.7473706898,False,-1220675.8723894383,5316917.156388687,False
2025-12-01,2025-11-28,500,248508907.51113564,-63396.28619983529,5204845.881700709,False,-87035.01831257086,480107.12098154647,False,23638.732112735568,319549.7473706898,False,0.0,5316917.156388687,False
2025-12-02,2025-12-01,500,248458248.3526968,-1132310.1458549644,5204661.97042367,False,72235.57624228079,477954.42518880795,False,-15468.388431216614,319549.7473706899,False,-1189077.3336660285,5316917.156388687,False
2025-12-03,2025-12-02,500,248543752.77597776,-899993.5079246962,5204777.947197048,False,66721.41073840862,479183.64745812264,False,-113331.02537974485,319549.7473706898,False,-853383.8932833599,5316917.156388687,False
2025-12-04,2025-12-03,500,248274680.71369871,1588910.092926099,5204903.261231806,False,120944.9830683866,480502.3449846411,False,9820.718329684652,319549.7473706898,False,1458144.3915280276,5316917.156388687,False
2025-12-05,2025-12-04,500,248409368.08004725,-1715184.9640075648,5205233.489913977,False,91469.24198595685,482642.8679518847,False,217416.85100987382,319549.7473706898,False,-2024071.0570033956,5316917.156388687,False
2025-12-08,2025-12-05,500,248533253.0576211,-71035.01006624236,5205610.136123688,False,-28379.052574291563,484959.1459446543,False,-42655.9574919508,319549.7473706898,False,0.0,5316917.156388687,False
2025-12-09,2025-12-08,500,248543335.36010927,279891.64935455855,5205469.805161518,False,-22506.44310818871,483917.3554850688,False,127075.56808992857,319549.7473706898,False,175322.52437281868,5316917.156388687,False
2025-12-10,2025-12-09,500,248538791.6654639,-925707.7035052782,5205165.248977664,False,-33872.78822688927,483057.4914804914,False,20479.557467413775,319549.7473706898,False,-912314.4727458027,5316917.156388686,False
2025-12-11,2025-12-10,500,248519294.48549342,3830931.893613398,5205120.3048244845,False,123793.4674273174,482360.7372723291,False,101282.16412028729,319549.7473706898,False,3605856.2620657934,5316917.156388687,False
2025-12-12,2025-12-11,500,248657302.99308315,3496804.782132587,5205654.058368405,False,77866.81858694465,484982.8599003238,False,-134328.73557777057,319549.7473706898,False,3553266.699123413,5316917.156388687,False
2025-12-15,2025-12-12,500,248745354.43051195,86844.73235640308,5205658.1876177825,False,-67445.62933592079,486244.1778044688,False,154290.36169232387,319549.7473706898,False,0.0,5316917.156388687,False
2025-12-16,2025-12-15,500,248725743.3344675,556940.3214643678,5205451.886554363,False,40371.592634608074,484550.4095284936,False,67344.0318440664,319549.7473706898,False,449224.6969856933,5316917.156388687,False
2025-12-17,2025-12-16,500,248761410.47013903,568050.616263392,5205318.231833571,False,-25934.037694141814,484568.3455569972,False,-1712.5878708142936,319549.7473706898,False,595697.2418283481,5316917.156388687,False
2025-12-18,2025-12-17,500,248741229.74177104,1665376.4815004724,5205434.651224587,False,63319.875872930425,484015.2998060085,False,40397.50983036574,319549.7473706898,False,1561659.0957971762,5316917.156388687,False
2025-12-19,2025-12-18,500,248833481.90140373,-498734.13873175136,5205602.903883556,False,-129903.21897134664,485423.4585975046,False,-43758.47020050327,319549.7473706898,False,-325072.4495599015,5316917.156388687,False
2025-12-22,2025-12-19,500,248710541.882084,-250118.2309622152,5205189.4918140415,False,-121363.01004891266,482458.4062105784,False,-128755.22091330253,319549.7473706898,False,0.0,5316917.156388687,False
2025-12-23,2025-12-22,500,248634464.80940625,-2328442.913505272,5204717.099513087,False,-14898.159621270679,479450.72484516003,False,55575.66571648257,319549.7473706899,False,-2369120.419600484,5316917.156388687,False
2025-12-24,2025-12-23,500,248628542.2845484,-1009951.1465971237,5204572.466830082,False,-1361.1452113525502,478853.79638443433,False,-36588.625721678814,319549.7473706898,False,-972001.3756640924,5316917.156388687,False
2025-12-25,2025-12-24,500,248635804.5477624,-699804.2436908316,5204395.257009806,False,-114116.43672508148,478352.7964705826,False,-31315.682595091635,319549.7473706898,False,-554372.1243706585,5316917.156388687,False
2025-12-26,2025-12-25,500,248537318.4136587,-1135724.7639767756,5203910.579751429,False,10539.995794874812,475771.6792995662,False,189524.0016666894,319549.7473706898,False,-1335788.7614383397,5316917.156388687,False
2025-12-29,2025-12-26,500,248561136.06733596,-3686.3308366864585,5203876.929060781,False,54775.931240671984,475710.5523032347,False,-58462.26207735844,319549.7473706898,False,0.0,5316917.156388687,False
2025-12-30,2025-12-29,500,248662063.54339767,-777110.1571531943,5203848.236780929,False,188010.67922488414,476291.25994711416,False,46117.2733889711,319549.7473706898,False,-1011238.1097670496,5316917.156388687,False
