TRADEDATE,rate_PC1,rate_PC2,rate_PC3,eq_SBER,eq_GAZP,eq_LKOH,eq_GMKN,eq_ROSN,eq_NVTK,eq_MGNT,eq_MTSS,eq_YDEX,eq_PLZL,fx_USD,fx_EUR
2021-01-27,0.001133983620902638,-0.0002807208945317806,8.856591143660386e-06,-0.014359681339902508,-0.0064190958607168724,-0.017305524260910587,-0.030417599962063946,-0.026047411888488803,-0.0243141720519624,-0.017052788382720507,-0.005366739177940616,-0.014352640844554898,-0.017279191708452046,0.010346136571405928,0.005735840673041004
2021-01-28,0.0007246363136299463,0.0004480784983628426,0.0006494202922644435,0.0017310808522603693,0.001378993553392327,0.013635138331148156,0.009317950586131829,0.004457582667388493,-0.011853991307495981,-0.005420067469339429,-0.0026942090836916677,0.00985107816024211,-0.012902530878484697,-0.007903122859094225,-0.0049374391882421875
2021-01-29,-0.001187394506597757,0.00029226714625056756,-0.00040327152258047875,-0.029960070887633528,-0.022624243265789268,-0.03616171951864189,-0.03492712967872791,-0.02174907977745022,-0.044918423755837544,-0.027245274977167,-0.01434095073723185,-0.023992517285266857,-0.02512642970618728,0.015148538586936766,0.009952653635386
2021-02-01,-7.035059258181835e-05,0.0006434624407103956,9.593494448323118e-06,0.02180538963659373,0.008561656078666324,0.0053788500267142325,0.020394775556507483,0.01124729363224386,0.028021758737593494,0.004963292032401867,0.005761083247705301,0.01806876801177104,0.033510017205157894,0.0,0.0
2021-02-02,0.0004416792105555513,-0.0012550189323569758,0.0009864953102916721,-0.0024670284834265033,-0.0011186726252851997,0.020143512076799652,-0.0038681650294769554,0.007601431926423707,0.025164280694512264,0.013249215191518005,0.0036215521701032927,0.030395253630487673,0.00673720799363231,-0.008966990818241705,-0.006407039583528729
2021-02-03,-0.0005568174936718379,-0.001337133631617831,-0.0002138082350776578,0.0014430016933930645,0.017016964779489996,0.007045463160539001,0.021645348083975335,0.016359231031227495,0.0005986231845929169,0.006757453916112155,0.009295419254010895,-0.01609846955101979,-0.01990402235120925,0.005281023353415293,0.0008997225006890375
2021-02-04,3.103804225446478e-05,0.0006119786765859325,0.00046737819478864307,0.024662069944737297,0.007718871821598583,0.02568002860310159,0.017777201784088703,-0.0015319412688103995,0.0019430541947658142,0.0027692629704194616,-0.004486995263654592,0.020013150590880713,-0.01001608869173154,0.0023028568220802015,-0.0006834531461965554
2021-02-05,-0.0016892297011554007,0.0018530437931576975,-0.0006641194518073455,0.005869232994384355,0.010049880873644668,0.0027158455520783775,-0.011240458681736953,0.009662893677465867,0.028556547447157854,-0.013222840169326844,0.0073183808076793255,-0.008608489428938881,0.010050335853501124,-0.004621592923733431,-0.007034108889956592
2021-02-08,5.441089913752437e-05,0.0007823478258686615,-0.0003522752314593165,0.01279958962688621,0.026623203051614475,0.007495894943209791,0.012714183982399874,0.015667690185964034,0.01555106933233219,0.02207245544630787,-0.006718950248744804,0.017301607585386236,-0.0033961714260595244,0.0,0.0
2021-02-09,0.0012572758499550653,-0.00041257346648016294,0.00021138776846684872,-0.022861078663785506,-0.0011849122576546023,-0.01100159529083733,-0.01349948322175365,-0.013948347158113883,-0.015696196681835417,0.0318894128386944,-0.0013492244007649035,0.01700734594424702,-0.0013754687358193962,-0.019589997733151066,-0.01684466342061164
2021-02-10,0.000776127296530621,-0.0006309076700474411,6.92601038014332e-05,-0.011516729146428872,-0.019913290776553794,-0.017804624633507515,-0.00456693707152489,-0.006793435505694667,-0.02275327516324044,-0.01451792452202838,-0.00873894366687189,0.030385378212923086,-0.008709230788412015,-0.001900533934512616,0.0014161925571753997
2021-02-11,0.0022518419817400483,-0.000802671943146328,0.00040555872509081387,-0.004523189015918305,-0.008502266742082654,0.008366015330725673,0.0035451252317848514,0.010827325606630467,-0.014657755698538999,-0.015415497472996975,-0.005919422308340749,0.010424182285362349,-0.0007292046783877737,-0.0036033931934467134,0.00044445189651565187
2021-02-12,0.0026127996102219063,-0.0010801982856871156,-0.0004930651033361917,0.004899199548643374,0.02392650852258793,0.020092801428756246,-0.0016528278919150097,0.024947872416806405,0.03158859811034631,0.010013207660593437,-0.004118684794143235,0.015986130846302515,-0.0002779321863357609,-0.0012831067301108945,-0.0014479867027015203
2021-02-15,0.0016532356780941959,-0.0011123155629507817,0.0002302541139154642,0.021606984017189745,0.01101057336781519,0.026318436445038174,0.03627761592445111,0.023477989531146548,0.028637110517604647,0.02124685150426764,0.009281162096241857,0.005491501993674319,0.005578573397304609,0.0,0.0
2021-02-16,0.001237210885223283,-0.0017094427270890463,0.0003544784382479622,-0.003353543707839357,0.01403592614700866,-0.006962160912117099,-0.004568303970378551,0.007927074603178319,-0.007690154674294014,0.003308913442147343,-0.006838412789978321,-0.02401741160118931,-0.004883887714626667,-0.00610199551434043,-0.005194665470045656
2021-02-17,0.001977012665500094,0.0008618851644292485,-0.0008624811646856365,0.0,-0.014384996750082202,-0.017186983172834402,0.010627092574285513,-0.020082346779322968,-0.01948816637965134,-0.007103984410697706,-0.014746811020149408,-0.030567163870433234,-0.021124333698731235,-0.0002687609115028522,-0.0003518445175814122
2021-02-18,-0.002329943018240407,0.001535617216772418,-0.0003427921378672195,-0.014538544575708912,-0.020591102502025116,-0.026970493194800937,0.008046668722958117,-0.016243018562668965,-0.030789880407112058,-0.0200669207737576,-0.0074557661313434664,-0.03515879847117098,-0.02343002251848958,0.006492769809507415,0.0015368631026682067
2021-02-19,0.0007664959428190861,-0.0011676760079742151,0.00010181988245469128,0.01616144254182217,0.00679293130883174,0.007275340403865016,0.052098153533862046,0.011573295124081895,0.024208503817814808,0.00329202466170031,0.005286903933363618,-0.0005592841309081109,0.01266227844867096,0.00011657665877340406,-0.0023703178656981905
2021-02-20,-0.0011279349424903138,0.00020937191039827434,0.00028478042973991926,-0.0030635808772379036,-0.0007082153270525637,-0.004074768681695318,-0.037745797110986246,0.0007798031392329818,0.0,-0.004456508053841901,0.002478316014467019,0.011719272074691034,0.0028636903877252706,0.0026558894561627966,0.007540978728872716
2021-02-22,-0.0007575178929685285,-0.0007190397511109194,-0.0005787331995883166,0.011760085552944055,-0.000930294438812318,0.026799046641366786,-0.03501221569174895,0.005538565389839434,-0.018063861029991024,-0.010051316629796858,-0.009325526084325908,-0.0292547410478754,-0.0042268214952354555,0.0,0.0
2021-02-24,0.0015433209038508279,0.0010768983310761237,0.00020989945941952184,-0.00663480009444406,-0.013744694044557804,0.0004319841097029098,-0.05138183590754508,0.0043509858343258045,-0.011722406551585962,-0.017811672156126335,-0.014311795748979783,0.002071866029277558,0.011563298007073897,0.0,0.0
2021-02-25,0.0009377761530452533,-0.0015442979638320123,-0.0007802401940998632,-0.004386214437089642,-0.0038266788395979745,-0.008326876111915738,-0.06837209618766771,0.021192087473500543,-0.02262747510246399,-0.01782973447411429,-0.002696488270386155,-0.014470494487293095,0.0020559363521268637,-0.002958203516678637,0.0014106216327247623
2021-02-26,8.437491017478285e-05,-0.0009477275740761151,-0.00035989967622582843,-0.0019967467069035294,-0.018850442067505746,-0.02916431512845108,0.012760846307932283,-0.011399382488495924,-0.01354422510775688,0.0019292283995575588,-0.005574594351928752,-0.009141171754114552,-0.006608188327561493,-0.003783254833916949,-0.0018931894389551118
2021-03-01,-0.0014006986583156038,0.000864693771903898,-0.0005257862547851927,0.012542693166866847,0.017812465576994008,0.010437670030901458,0.0320730861683014,0.0014320495072270845,0.01755657616965145,0.008384310946823348,0.011592031353274912,0.03899534591161391,0.016474371248616393,0.0,0.0
2021-03-02,0.0004943152993892172,0.0016733104228681011,-0.0006986898181223731,0.01997605688097792,0.005718031833199966,0.002570353730666497,-0.020566063521618716,0.0036187069295898766,0.015587112642927892,0.019524477170254073,0.006922620471417673,0.004465895216954507,0.017035002587217463,0.007729186150442935,-0.0005968294452074474
2021-03-03,-0.001601591585676856,0.0020496493225958335,-0.00030105142185099824,-0.0039130562755671505,-0.002652342583036038,0.0092515748645976,-0.019967526901298882,0.014720024232713236,-0.00015164151973845463,-0.007624931728669182,-0.009768472194470412,-0.027590182264530583,-0.007161049749717208,0.007141719612421937,0.0013306424518821913
2021-03-04,-0.0007590855600156589,0.0013951810843274071,-0.0011503883905019641,-0.01179549098297894,-0.004556844267662008,0.018250267552993193,-0.04979478809957527,0.011733070628421771,-0.016668326881132067,-0.012905986750372023,0.010082000963302917,-0.03580583151531336,-0.02371402688083002,-0.014272239410305865,-0.007715710596831293
2021-03-05,0.0011806712672011324,-0.0015921464258817546,0.0005881272915555518,0.009959339902758657,0.026154032367147195,0.07144708559309265,0.007906600039344625,0.03796659792385082,0.07284050993902191,0.008921917735497331,-0.0012547053088960425,0.0009744731202232515,0.030530308483708524,0.003634637153854925,0.0007344551443670966
2021-03-09,-0.0002768790588877865,-0.0005334125422752805,-0.00016214966392900208,0.029436342193982057,0.022218295798988486,0.011004018221353107,0.026755381661573097,0.01696753325670386,0.04513097707605418,-0.0059056274936892805,-0.014861933628040447,-0.0032236200294484263,0.0008961500616972984,0.0,0.0
2021-03-10,0.0014188570553553927,-0.0012565340846412275,2.204203651813936e-05,-0.012499502562044462,-0.0017680420311094736,-0.028556132996753192,0.00910713610506697,-0.016700189317134573,0.005330430170680245,0.01781053000000732,0.004450102703107639,-0.003319293230140019,-0.02833822862706903,0.006451879316007769,-0.008677997747472688
2021-03-11,0.0019786791701861314,0.000576028539777078,-0.0005198216667969607,0.013234038001425752,0.0033609131946867876,0.033934190881899085,0.00996571821723613,0.01915074191753252,0.015688717785178774,0.005213212023239322,0.013232707266573662,0.04129247206363118,0.008716112840366108,-0.003030278786027907,-0.0024402123476230386
2021-03-12,0.000403271217423724,-0.000791515683093608,-0.0001351378224413445,-0.003748274754356906,0.005704864593999659,0.002678221372439893,0.014849027662821257,0.00043696745287835626,0.02752953101315736,0.007623179997391816,0.003748832881520059,0.014334979791620128,-0.008503482603543944,-0.0073160692844913555,-0.0022786623805171047
2021-03-15,0.0024723836095860473,0.0005877246299629527,-0.000154350340928945,0.027041306990305713,0.01692188218983759,0.01816318396908656,0.015378489451519428,0.007225905292690626,0.01721391110892423,0.015841150345496047,0.0024914369785644652,0.015721267051979737,-0.0014893619774358768,0.0,0.0
2021-03-16,-0.00038232229404573144,0.0003516728369490013,-0.0004998570243929042,-0.0014015419252890737,-0.01598134943699403,-0.004257796252405299,-0.054016537383365204,-0.009062453099992318,-0.01187570430431073,-0.009048964326325404,-0.010160306240157624,0.024077706174759683,0.006085283239787742,-0.0036515766940219407,-0.004656528655970327
2021-03-17,0.0009042943892523768,-0.00156656562804008,0.00021050550523721238,-0.0312004185148842,-0.01776215002167625,-0.012804672140495299,0.0013997027917280747,-0.027240937345750282,-0.03072296487763726,0.019914492496832636,-0.0011003695207589814,-0.02435557768082397,0.006223758200508911,-0.0036910002394261454,-0.004194205854786581
2021-03-18,0.002859613635941583,-0.0007911823624334726,0.0009557220946197458,-0.014575444666317772,-0.024437099347143665,-0.04500196891208752,-0.012402850640466312,-0.02145731928260286,-0.0344650334536416,0.016453151674042488,-0.005203827875027045,-0.03630294761241615,0.0024856910587658376,0.001916971116354027,-0.00018280642402768166
2021-03-19,0.0005503026402803425,-0.00083039763864941,-0.000342787796371958,0.022029506816482858,0.004669269183684044,-0.0008223008439660617,0.003975094673833723,0.02943120017421741,-0.01058948170551055,0.012325812876001763,0.0036297680505787966,0.004518389285076196,0.00013985525004400756,0.0075811159077252555,0.013113698611573632
2021-03-22,0.00232349951825048,-0.0004550807902657922,0.00023752178829633468,0.011077936741149763,-0.015739906418642313,0.006559551234110117,0.0035202007661752077,0.004185410624767627,0.004751266623973294,-0.0035986198004795966,0.0061248719152890985,0.002251561692164117,-0.012772194804554715,0.0,0.0
2021-03-23,0.003237752715682886,-0.0015364721223799646,-0.001277131029750031,-0.021182411256515543,-0.0011724916788544704,-0.02599699349092255,-0.023465657621967395,0.004344941439791583,0.02055953755374773,-0.020263077158274356,-0.010861972199558423,0.0030621642790773507,0.0019103554117023691,0.012818967619954158,0.006109494007230154
2021-03-24,-0.0018070429480644562,6.835065785457428e-05,-4.686452444504083e-05,0.011224805130043869,0.009118126370677437,0.033244287131019234,-0.04187555168507018,0.005206736380115373,0.024685950387380196,0.01013617312777626,-0.0022183498243153466,-0.01148024088690569,-0.010981115693420307,0.010002283873715712,0.012439049037763716
2021-03-25,-0.003094886354077187,0.0012848268949187636,-0.00039806290614848353,0.0030395691145983506,0.005306708255017334,0.0031593043411159982,-0.0034759770072909646,0.011551716798854805,-0.005478001540382138,-0.011268782970420332,-0.002064311967685306,-0.02273062102941026,-0.005410357345661865,0.01049431459080985,0.003164304422373476
2021-03-26,-0.003787995606193014,0.0012953741607228011,-0.0007639184963512568,0.015782150787688742,0.010881692724623804,0.016205729710884853,0.04391151404337812,0.013052871496754825,0.017135306686054008,0.010054113351325,0.0015883103720257807,0.009237940984935022,0.0009695664643203372,0.00027046969985189406,-0.0008298695736952411
2021-03-29,-0.0011512561544789668,-0.00012710305484071256,-0.00020597470384110908,0.007116980700646813,0.006315256494572985,-0.004066829097016722,0.040162495823457434,-0.011922387442274918,-0.013925031055806336,-0.009015838681621702,0.0034854281165577206,0.009360442759565046,-0.006626118089101851,0.0,0.0
2021-03-30,0.0018973298058715222,-0.002185776211665862,0.0007233270520718666,-0.00017048844981992772,-0.012360770571700819,-0.01651598468737525,0.0024196347788461026,-0.008816782704750281,-0.009122681996001525,-0.0035913468332786636,-0.0036441456789892968,-0.008733679968754515,-0.02439457556835478,-0.004544660946891987,-0.007001809721080221
2021-03-31,-0.0009371526635596944,0.0012580874579124265,0.00027209567777034823,-0.007633494201452429,0.0057815109075560756,-0.00709251740123662,0.022699157036885964,0.004112531499517402,0.0028261912358349406,0.011952521007065897,0.0038022859497388595,0.014719867728038238,0.030697609275776472,-0.0016683058821875818,-0.0052392771860159115
2021-04-01,9.740443608057534e-05,-0.0008565006905836487,-0.0002821517395266183,-0.002683826405361245,-0.0013210623260828669,8.180962903914235e-05,0.0030328582640848367,-0.006482720907413864,0.0005374177208485875,-0.009588341930564681,0.0022113419215026298,0.018393291933918476,0.00017950420985535231,-0.000858995319093836,-0.0015414300291256566
2021-04-02,0.00026300710101353,0.0005891923121780217,0.00018618802863934822,0.005017709946904425,0.006412812419012148,-0.0005728080022429083,0.0035267481344209983,-0.003962842577643677,-0.0029593780005630066,0.0015101465824187699,0.0015765413954342833,-0.0028732744722397285,0.0011122074875089538,0.0022450463258945064,0.002330928614847849
2021-04-05,-0.00021128554355670759,0.00028572745537343145,0.0005748067448423245,-0.010060724330602788,-0.014731444460004184,-0.019506362764159846,-0.00521053368125024,-0.011537224174225535,-0.016982950121153806,-0.008904947060202062,0.0003150102404374522,0.001012658314387238,-0.005248978436567242,0.0,0.0
2021-04-06,0.001110351986381702,-0.0027008239444831217,-0.0006753797034052146,-0.025532704963327824,-0.009419502248365852,-0.01674911855826622,-0.02370304507691401,-0.02275082328296385,-0.024692612590371255,-0.027787605536520488,-0.0007877117382495413,0.004403246929362226,0.03475068520820379,0.010470365480152566,0.011662731573964358
2021-04-07,0.001338177564731921,-0.0009582596593246075,0.00028395844054297407,0.008771365566466294,0.00697271854663839,0.014660301322194869,0.018041616291951,0.007188056971789258,0.02660910872796407,-0.005985985196604204,-0.0006306164484559673,-0.0237800539686841,-0.006461663040917998,-0.0029414592794916317,0.0020679569069441683
2021-04-08,0.00023437223764897407,2.5336356082234048e-05,-0.0007578811108445296,-0.00031697395796026484,-0.000935808093960766,0.005089069507471677,0.013550684978753225,-0.003997098344982852,-0.011969600153352467,0.0037331804826283843,-0.00047322344916622683,0.008794697708784938,-0.00014017381576181265,0.018070826968488163,0.023560900547676233
2021-04-09,0.0001625737093205538,-0.0007818075355038277,0.00041331107707889305,-0.009983090557044605,-0.009631612144245238,-0.012645146092710391,0.02011074522255818,-0.020786180186790126,-0.010854545760654588,0.007035401307502909,-0.0003156067566036924,-0.015462631548322392,0.0032190370694031856,-0.008676779595963247,-0.007751003326786687
2021-04-12,0.00016358699125743853,0.0016397066935634984,-0.00010565580792202704,0.002416404288679175,0.003235812449906561,0.014557272044223524,0.04101533920363387,0.003988318601209073,0.009192265283694212,0.008725212890871248,0.0015770386488789256,0.008647315929097843,0.01215250537903323,0.0,0.0
2021-04-13,-0.001222396084981975,0.0004079328280034361,0.00015352737021718542,0.021766701032795766,0.022713126511630932,0.004061508339178843,-0.0018891693276081867,0.021610583701367148,0.005943759291299422,-0.008822588615180038,-0.005055303025203628,-0.05391160275502038,0.008932925477086684,0.005294573251558354,0.004874629996726831
2021-04-14,-0.0030240248716718117,0.003619821564186889,-0.0005245121876572363,-0.0026776570864504023,0.03164452165280007,0.014698298032151058,-0.01981365792745393,0.00027172682563847417,0.0038514490525258793,-0.007722800981524003,0.0025308460202850824,0.013173713895554329,-0.0005474202955912943,-0.0033198987096705324,-0.0016381943091783313
2021-04-15,0.0013704596188427454,0.0003113190077442944,0.0008086045695913434,-0.012121360532344916,-0.00293648471462582,-0.01304526847977705,0.00904042318621201,0.007937981425600427,-0.006335236723810311,0.0032332365402432117,-0.002214139762689804,0.0035978965440524036,0.018278200927234423,-0.020543942861668718,-0.015095490789503785
2021-04-16,-0.002980826080505373,0.0013093919418561753,3.464145550067158e-05,0.01670724961426817,0.0020011502643946244,0.0018976120541065455,0.014548011164309926,-0.0026089709369436775,0.006747013546594793,0.0,0.018510332423439024,0.0026046685235314726,0.008332405529797526,0.01700776077809074,0.018511245339620785
2021-04-19,0.0012138518319984191,-0.0012796117256461488,0.0004588765219694406,-0.0027073009489990696,-0.01685758495253875,-0.00977395339836562,-0.009463793030949574,-0.012691676116923567,-0.018280525679731596,-0.0031351059283206695,-0.000932980941568573,-0.005602015976096553,0.015114470920872591,0.0,0.0
2021-04-20,0.0007353696958474515,0.0003859711732526152,-0.000512955375570644,-0.0010432243530544838,-0.005074061670289787,-0.018481708849657608,-0.0015066812255106754,-0.012854827644074973,-0.005325124691279548,-0.001866130286682477,0.0003110903742618021,0.0003858769100553161,0.007619022190757718,-0.009550427972118136,-0.008216404146037526
2021-04-21,-0.0007241631305462449,0.0008513509664610173,0.0006691834964422205,0.006346805427685176,0.0036455209195702665,0.008274977557539032,0.004197194837136209,0.008557678174528682,0.005185352519691655,0.010561412467145814,-0.00015553308997784399,-0.003779423842535934,0.018941243559110532,-0.0030683452788586862,0.002998473539231661
2021-04-22,0.0008741596338892472,0.002550205048120989,-0.00018182761303727933,0.010078684630581591,0.00038980445303771205,0.00887406409504976,0.014981259837155037,-0.007541652594120762,0.008906265383770595,0.002623016027635927,0.001243587910929378,-0.009294349842340566,0.0018522072102449272,0.010525152565380225,0.005874762878065987
2021-04-23,0.00257666539098946,0.001018158327270235,0.00019603906405154316,0.0034508123144867398,0.007291586615089329,-0.008201569113417406,0.0031092135424799494,-0.005740225001622079,-0.011425510942888017,0.020074630812979777,0.00046594704578328816,-0.007585702082609558,-0.027657793089012728,-0.00519573216889313,-0.002701625221334325
2021-04-26,-0.00010556840697801892,0.0008190945940580342,-0.0007120340216713138,0.007069328968485777,0.002618870231358983,-0.005223703848949768,0.025818264807059066,-0.014779054892803956,-0.012976204643749156,0.0036070281158409045,0.005111139447110169,0.0287712053424638,-0.01686938426315443,0.0,0.0
2021-04-27,0.0001754224182234179,-0.0011556854395749023,0.00041809893091077793,0.010879740845316732,-0.0052877194759419766,-0.0026221203435614626,0.019028216632920092,-0.004912157997377875,-0.0017050302510837057,-0.004177750094616073,-0.0017008121610659899,0.006019773149015251,-0.021784709076850817,-0.02187670129873176,-0.01748642143687995
2021-04-28,-0.0006560633385947884,-0.000859511392487171,0.0001141729931980872,-3.3501398686297534e-05,0.004129393342011234,-0.00042356728999592974,-0.023500462101036845,-9.470145373757788e-05,-0.007565520347861288,-0.005533837230494498,-0.0009289364346587448,0.02149181688702484,-0.006430010525290797,0.002535302555281227,0.0002188892594912062
2021-04-29,-0.0010671615202344582,-0.0003976030608019672,0.00032982831844305887,-0.004667648965408944,-0.010572519564735039,0.004227621076342558,0.0003038359309375238,0.0015141481079643526,0.003718539753955419,-0.021762065834490585,-0.003724399090982544,0.04156631908011299,-0.031297205059390265,-0.0002508392453819397,-0.00041681523913883467
2021-04-30,-0.00047071211986303636,-0.0003247533232521354,-9.937803063006693e-05,0.002118253065808595,0.0037671351571564315,-0.020629834001518077,-0.023125526385399553,-0.006736587931847282,-0.03117323821836493,0.0010750062115167935,-0.003114297129358512,-0.021093936868105345,-0.011644394013043069,-0.007456438958191036,-0.003074536617792667
2021-05-04,-0.0002713060725165712,0.0011137789356754839,-0.00020312536347387043,0.019853336517332565,0.010404668437225872,0.0315387279519328,0.01810039018272569,0.022498242683910874,0.034878001646418966,0.014737517075744222,-0.0021857932199802477,-0.027237998970633726,0.008595070656012282,0.0,0.0
2021-05-05,-4.467379977116323e-05,-0.00010230702590791795,-0.00016410594195056857,0.007512049628121353,0.015701574436727483,0.021630497421432082,0.01680330180654188,0.0027886242276498052,0.008779439002926104,0.0030751513758868754,0.010881500187533533,0.012869231880168641,0.014104606181541968,0.011686925900539435,0.0033188976563600647
2021-05-06,0.00042681895538119357,0.0005146652808356532,0.0002315327412385067,0.028130932960924504,0.02289381986585237,-0.0057334910114335,0.00665796362590676,-0.0001856665434223359,-0.005371796915172311,-0.007899087406739724,-0.0007733354341015186,-0.007386807548790841,0.03657770613992817,-0.005262524934975588,-0.00751063870650448
2021-05-07,-8.182137235914611e-05,0.00040488183929784314,5.5681263265487885e-05,0.010179331091976884,-0.005364155631110812,0.00016427104759841882,0.00653985684040137,-0.004373116994920601,0.006076468919526512,-0.007864499974708394,0.002781213164820606,0.0006211051730691253,0.01730152753697567,-0.003810262595188796,-0.0010632311411580275
2021-05-10,-0.0012072305521204528,-0.00011475047639301186,-0.0006740828690041746,0.007051883861257657,-0.0012005548832858537,0.004915625169326532,0.0017022540468385472,0.010666520459900575,-0.0039525743158232984,-0.007435705916046587,0.0001542852737763667,-0.027019599737537092,0.00776645178121349,0.0,0.0
2021-05-11,0.0021965468497930746,-0.00024584894855197314,0.0010220890151213231,-0.04154578513163987,0.004504977551386347,-0.015981887246400817,0.010738555679294493,-0.018530256920114674,-0.00496278934212846,0.01258860244735871,0.0016955688069941743,-0.0052874078494618,0.00213756103555518,0.0,0.0
2021-05-12,0.001737676757517364,-0.0005155537828171241,0.0012092912014105733,-0.016875544114700602,-0.002932129545018647,0.016145325998092375,-0.0026371709665244936,0.018991447722920718,-0.012587778855608356,-0.011018589368505971,-0.005714742558701857,-0.01659699698865502,-0.019672548046200333,-0.005651726794512868,0.0036197160226070224
2021-05-13,6.405136630465927e-05,-0.0005309970043858555,-0.0006115442855775879,0.015507242874990723,0.021966319360259945,-0.012994672533679363,0.004464456494879698,0.014283341161950958,0.0028748043372379684,0.004402492068898312,0.0034018897814895865,0.008095808011923111,-0.0023815524883215033,-0.0015749341803434902,-0.0017403250959793226
2021-05-14,-0.001078636216902445,0.0007536725752902338,-9.547557464857417e-05,-0.008643888539314304,0.009623395722838879,0.0016542600960267606,7.302201616887771e-05,-0.007940533667417426,-0.014603021012481676,0.006519118198527352,0.0049276354713407855,0.010423239755313674,0.005459095560947702,0.004266950595332553,0.0009656150594166135
2021-05-17,0.00046470649586167974,0.00025844422875921625,-0.00025294873055457096,-0.0005262811778603549,0.0221923115943623,-0.012306824212235057,-0.0013883309379849607,-0.0001832844579912063,0.014459476908308844,-0.001164483392141591,0.00810835927110709,0.00366300775873718,0.024350406334434638,0.0,0.0
2021-05-18,-3.4510807655997366e-05,6.391092585680819e-05,6.0890003233659625e-05,0.00603557562700896,0.04247142710889307,0.0030075210639566308,0.0,-0.009392334238895295,0.006439172281021754,0.02047065859859032,0.01737072602987766,0.0075814090076793406,0.02799610743790737,-0.00678632902107168,-0.0030725103754072336
2021-05-19,-0.00011663556008510955,-0.000430046848726821,-0.0001284717875543539,-0.02913375032976795,-0.020185842476190707,-0.02218283512207364,-0.008886988826427356,-0.020468960820751114,-0.0065827369930619994,-0.005628443191685761,0.010427623162258648,0.00033749578450681383,-0.0047339998496163105,-0.0020941649600061396,0.002754449874505127
2021-05-20,-0.0005423446353200664,0.000666832315398003,-0.00028487994038329693,-0.00094320562136474,-0.006691560560926568,-0.026181994089672145,0.0016953529288272762,-0.023213536990501105,-0.013005963679134425,-0.01261147882403435,-0.010128177135166894,0.0019383934264567415,0.00203614221530124,-0.00029041166736210045,0.0021654806099800084
